timestamp,spy_price,regime,volatility,direction,confidence,blended_score,threshold,threshold_delta,block_reason,fwd_5m,fwd_15m,fwd_5m_price,fwd_15m_price,fwd_5m_status,fwd_15m_status
2026-03-03T11:19:25.316002-05:00,675.62,VOLATILE,HIGH,bullish,0.678,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:20:25.506772-05:00,675.28,VOLATILE,HIGH,bullish,0.664,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:21:26.009995-05:00,675.59,VOLATILE,HIGH,bullish,0.678,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:22:26.823029-05:00,675.42,VOLATILE,HIGH,bullish,0.67,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:23:27.029849-05:00,675.64,VOLATILE,HIGH,bullish,0.678,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:24:27.228141-05:00,676.14,VOLATILE,HIGH,bullish,0.678,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:25:27.437843-05:00,676.33,VOLATILE,HIGH,bullish,0.678,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:26:27.644344-05:00,676.52,VOLATILE,HIGH,bullish,0.678,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:27:27.880273-05:00,676.15,VOLATILE,HIGH,bullish,0.678,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:28:28.133417-05:00,676.03,VOLATILE,HIGH,bullish,0.678,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:29:28.345846-05:00,676.06,VOLATILE,HIGH,bullish,0.678,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:30:28.579635-05:00,676.01,VOLATILE,HIGH,bullish,0.678,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:31:28.797076-05:00,675.61,VOLATILE,HIGH,bullish,0.67,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:32:29.019552-05:00,675.12,VOLATILE,HIGH,bullish,0.642,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:33:29.262326-05:00,674.94,VOLATILE,HIGH,bullish,0.611,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:34:29.562668-05:00,674.91,VOLATILE,HIGH,bullish,0.554,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:35:29.809938-05:00,675.77,VOLATILE,HIGH,bullish,0.613,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:36:30.012947-05:00,675.99,VOLATILE,HIGH,bullish,0.607,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:37:30.222919-05:00,676.22,VOLATILE,HIGH,bullish,0.621,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:38:30.445253-05:00,676.11,VOLATILE,HIGH,bullish,0.583,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:39:30.647337-05:00,675.75,VOLATILE,HIGH,bullish,0.569,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:40:30.856016-05:00,676.09,VOLATILE,HIGH,bullish,0.593,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:41:31.081585-05:00,676.13,VOLATILE,HIGH,bullish,0.596,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:42:31.341435-05:00,676.12,VOLATILE,HIGH,bullish,0.602,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:43:31.398479-05:00,675.76,VOLATILE,HIGH,bullish,0.534,,,,confidence,,,,,pending,pending
2026-03-03T11:44:31.851292-05:00,676.55,VOLATILE,HIGH,bullish,0.595,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:45:32.422766-05:00,676.67,VOLATILE,HIGH,bullish,0.565,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:46:32.641306-05:00,677.29,VOLATILE,HIGH,bullish,0.625,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:47:32.889250-05:00,678.32,VOLATILE,HIGH,bullish,0.673,1.0,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:48:33.148895-05:00,677.85,VOLATILE,HIGH,bullish,0.652,1.0,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:49:33.375123-05:00,677.76,VOLATILE,HIGH,bullish,0.666,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:50:33.586603-05:00,677.45,TREND,HIGH,bullish,0.631,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:51:34.018621-05:00,677.46,TREND,HIGH,bullish,0.641,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:52:34.227804-05:00,677.38,TREND,HIGH,bullish,0.624,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:53:34.471315-05:00,677.66,TREND,HIGH,bullish,0.611,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:54:34.706943-05:00,677.91,TREND,HIGH,bullish,0.615,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:55:35.041594-05:00,677.83,TREND,HIGH,bullish,0.599,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:56:35.247672-05:00,678.08,TREND,HIGH,bullish,0.635,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:57:35.445206-05:00,678.21,TREND,HIGH,bullish,0.649,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:58:35.678936-05:00,677.91,TREND,HIGH,bullish,0.63,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T11:59:35.904055-05:00,677.72,TREND,HIGH,bullish,0.622,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T12:00:36.106211-05:00,677.52,TREND,HIGH,bullish,0.634,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T12:01:36.309386-05:00,677.59,TREND,HIGH,bullish,0.665,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T12:02:36.523124-05:00,677.1,TREND,HIGH,bullish,0.648,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T12:03:36.725749-05:00,677.39,TREND,HIGH,bullish,0.666,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T12:04:36.952363-05:00,677.09,TREND,HIGH,bullish,0.6,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T12:05:37.170816-05:00,677.45,TREND,HIGH,bullish,0.608,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T12:06:37.359131-05:00,677.38,TREND,HIGH,bullish,0.59,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T12:07:37.606996-05:00,677.75,TREND,HIGH,bullish,0.618,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T12:08:37.945636-05:00,677.3,VOLATILE,HIGH,bullish,0.613,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T12:09:38.175910-05:00,676.98,VOLATILE,HIGH,bullish,0.574,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T12:10:38.373854-05:00,676.81,VOLATILE,HIGH,bullish,0.561,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T12:11:38.567139-05:00,676.86,VOLATILE,HIGH,bullish,0.565,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T12:12:38.765364-05:00,676.64,VOLATILE,HIGH,bullish,0.573,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T12:13:38.821747-05:00,676.71,VOLATILE,HIGH,bullish,0.529,,,,confidence,,,,,pending,pending
2026-03-03T12:14:39.104930-05:00,676.63,VOLATILE,HIGH,bullish,0.501,,,,confidence,,,,,pending,pending
2026-03-03T12:15:39.161745-05:00,677.125,VOLATILE,HIGH,bullish,0.497,,,,confidence,,,,,pending,pending
2026-03-03T12:16:39.217391-05:00,677.09,VOLATILE,HIGH,bullish,0.46,,,,confidence,,,,,pending,pending
2026-03-03T12:17:39.274059-05:00,676.73,VOLATILE,HIGH,bullish,0.464,,,,confidence,,,,,pending,pending
2026-03-03T12:18:39.329903-05:00,677.14,VOLATILE,HIGH,bullish,0.482,,,,confidence,,,,,pending,pending
2026-03-03T12:19:39.384111-05:00,677.5,VOLATILE,HIGH,bullish,0.506,,,,confidence,,,,,pending,pending
2026-03-03T12:20:39.436665-05:00,677.57,VOLATILE,HIGH,bullish,0.509,,,,confidence,,,,,pending,pending
2026-03-03T12:21:39.485968-05:00,677.16,VOLATILE,HIGH,bullish,0.495,,,,confidence,,,,,pending,pending
2026-03-03T12:22:39.543080-05:00,677.57,VOLATILE,HIGH,bullish,0.5,,,,confidence,,,,,pending,pending
2026-03-03T12:23:39.597828-05:00,677.83,VOLATILE,HIGH,bullish,0.5,,,,confidence,,,,,pending,pending
2026-03-03T12:24:39.653077-05:00,677.96,VOLATILE,HIGH,bullish,0.51,,,,confidence,,,,,pending,pending
2026-03-03T12:25:39.707705-05:00,678.26,VOLATILE,HIGH,bullish,0.514,,,,confidence,,,,,pending,pending
2026-03-03T12:26:39.762925-05:00,678.25,VOLATILE,HIGH,bullish,0.505,,,,confidence,,,,,pending,pending
2026-03-03T12:27:39.819744-05:00,678.01,VOLATILE,HIGH,bullish,0.509,,,,confidence,,,,,pending,pending
2026-03-03T12:28:39.874142-05:00,677.98,VOLATILE,HIGH,bullish,0.518,,,,confidence,,,,,pending,pending
2026-03-03T12:29:39.929993-05:00,678.28,VOLATILE,HIGH,bullish,0.549,,,,confidence,,,,,pending,pending
2026-03-03T12:30:39.981622-05:00,678.35,TREND,HIGH,bullish,0.549,,,,confidence,,,,,pending,pending
2026-03-03T12:31:40.204999-05:00,677.91,TREND,HIGH,bullish,0.552,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T12:32:40.493901-05:00,677.33,TREND,HIGH,bullish,0.501,,,,confidence,,,,,pending,pending
2026-03-03T12:33:40.785942-05:00,677.0,VOLATILE,HIGH,bullish,0.5,,,,confidence,,,,,pending,pending
2026-03-03T12:34:40.840970-05:00,676.79,VOLATILE,HIGH,bullish,0.481,,,,confidence,,,,,pending,pending
2026-03-03T12:35:40.893900-05:00,676.5,VOLATILE,HIGH,bullish,0.464,,,,confidence,,,,,pending,pending
2026-03-03T12:36:40.949841-05:00,676.48,VOLATILE,HIGH,bullish,0.448,,,,confidence,,,,,pending,pending
2026-03-03T12:37:41.005263-05:00,676.97,VOLATILE,HIGH,bullish,0.492,,,,confidence,,,,,pending,pending
2026-03-03T12:38:41.063280-05:00,676.73,VOLATILE,HIGH,bullish,0.494,,,,confidence,,,,,pending,pending
2026-03-03T12:39:41.119979-05:00,676.6,VOLATILE,HIGH,bullish,0.49,,,,confidence,,,,,pending,pending
2026-03-03T12:40:41.174984-05:00,676.7,VOLATILE,HIGH,bullish,0.497,,,,confidence,,,,,pending,pending
2026-03-03T12:41:41.229398-05:00,677.38,VOLATILE,HIGH,bullish,0.548,,,,confidence,,,,,pending,pending
2026-03-03T12:42:41.285106-05:00,677.01,VOLATILE,HIGH,bullish,0.521,,,,confidence,,,,,pending,pending
2026-03-03T12:43:41.524529-05:00,677.53,VOLATILE,HIGH,bullish,0.558,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T12:44:41.877977-05:00,678.17,TREND,HIGH,bullish,0.566,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T12:45:42.130553-05:00,678.3,VOLATILE,HIGH,bullish,0.576,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T12:46:42.392973-05:00,678.185,VOLATILE,HIGH,bullish,0.591,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T12:47:42.448001-05:00,677.77,VOLATILE,HIGH,bullish,0.541,,,,confidence,,,,,pending,pending
2026-03-03T12:48:42.645266-05:00,677.95,VOLATILE,HIGH,bullish,0.53,,,,confidence,,,,,pending,pending
2026-03-03T12:49:42.700255-05:00,678.03,VOLATILE,HIGH,bullish,0.531,,,,confidence,,,,,pending,pending
2026-03-03T12:50:42.932320-05:00,678.24,VOLATILE,HIGH,bullish,0.568,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T12:51:43.107115-05:00,678.11,VOLATILE,HIGH,bullish,0.536,,,,confidence,,,,,pending,pending
2026-03-03T12:52:43.160662-05:00,678.04,VOLATILE,HIGH,bullish,0.515,,,,confidence,,,,,pending,pending
2026-03-03T12:53:43.393916-05:00,678.16,VOLATILE,HIGH,bullish,0.515,,,,confidence,,,,,pending,pending
2026-03-03T12:54:43.445613-05:00,677.36,VOLATILE,HIGH,bullish,0.472,,,,confidence,,,,,pending,pending
2026-03-03T12:55:43.501467-05:00,677.065,VOLATILE,HIGH,bullish,0.462,,,,confidence,,,,,pending,pending
2026-03-03T12:56:43.548811-05:00,677.34,VOLATILE,HIGH,bullish,0.48,,,,confidence,,,,,pending,pending
2026-03-03T12:57:43.603165-05:00,677.31,VOLATILE,HIGH,bullish,0.48,,,,confidence,,,,,pending,pending
2026-03-03T12:58:43.658039-05:00,677.67,VOLATILE,HIGH,bullish,0.482,,,,confidence,,,,,pending,pending
2026-03-03T12:59:43.715745-05:00,677.46,VOLATILE,HIGH,bullish,0.473,,,,confidence,,,,,pending,pending
2026-03-03T13:00:43.766413-05:00,677.37,VOLATILE,HIGH,bullish,0.485,,,,confidence,,,,,pending,pending
2026-03-03T13:01:43.981990-05:00,678.13,VOLATILE,HIGH,bullish,0.551,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:02:44.297799-05:00,678.62,VOLATILE,HIGH,bullish,0.601,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:04:06.325246-05:00,678.35,VOLATILE,HIGH,bullish,0.614,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:05:08.077206-05:00,678.44,VOLATILE,HIGH,bullish,0.62,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:06:09.786959-05:00,678.32,VOLATILE,HIGH,bullish,0.585,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:07:41.752716-05:00,678.53,VOLATILE,HIGH,bullish,0.611,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:08:42.335493-05:00,678.62,TREND,HIGH,bullish,0.624,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:09:42.559230-05:00,678.86,TREND,HIGH,bullish,0.632,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:12:01.318715-05:00,678.58,TREND,HIGH,bullish,0.598,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:13:01.987591-05:00,678.5,TREND,HIGH,bullish,0.523,,,,confidence,,,,,pending,pending
2026-03-03T13:14:02.745914-05:00,677.84,VOLATILE,HIGH,bullish,0.487,,,,confidence,,,,,pending,pending
2026-03-03T13:15:03.312303-05:00,678.08,VOLATILE,HIGH,bullish,0.499,,,,confidence,,,,,pending,pending
2026-03-03T13:16:03.882979-05:00,678.37,TREND,HIGH,bullish,0.539,,,,confidence,,,,,pending,pending
2026-03-03T13:17:04.481899-05:00,678.38,VOLATILE,HIGH,bullish,0.529,,,,confidence,,,,,pending,pending
2026-03-03T13:18:05.062671-05:00,678.725,VOLATILE,HIGH,bullish,0.545,,,,confidence,,,,,pending,pending
2026-03-03T13:19:05.651902-05:00,678.625,VOLATILE,HIGH,bullish,0.526,,,,confidence,,,,,pending,pending
2026-03-03T13:20:06.248406-05:00,678.66,VOLATILE,HIGH,bullish,0.536,,,,confidence,,,,,pending,pending
2026-03-03T13:21:07.961360-05:00,679.17,VOLATILE,HIGH,bullish,0.571,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:22:09.881440-05:00,679.34,VOLATILE,HIGH,bullish,0.574,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:23:46.668637-05:00,679.66,VOLATILE,HIGH,bullish,0.655,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:24:46.854731-05:00,680.035,VOLATILE,HIGH,bullish,0.678,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:25:47.070886-05:00,679.96,VOLATILE,HIGH,bullish,0.673,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:26:47.266297-05:00,679.78,VOLATILE,HIGH,bullish,0.665,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:27:47.493487-05:00,680.12,VOLATILE,HIGH,bullish,0.663,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:28:47.744777-05:00,680.09,VOLATILE,HIGH,bullish,0.673,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:31:39.883953-05:00,679.89,TREND,HIGH,bullish,0.596,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:32:45.740913-05:00,680.13,TREND,HIGH,bullish,0.616,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:33:45.945027-05:00,680.32,TREND,HIGH,bullish,0.637,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:36:01.099981-05:00,680.63,TREND,HIGH,bullish,0.656,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:37:48.464040-05:00,680.82,TREND,HIGH,bullish,0.65,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:38:48.660078-05:00,680.89,TREND,HIGH,bullish,0.64,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:39:48.887898-05:00,681.24,TREND,HIGH,bullish,0.661,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:40:49.133985-05:00,681.23,TREND,HIGH,bullish,0.674,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:41:49.381575-05:00,681.425,TREND,HIGH,bullish,0.678,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:42:49.611234-05:00,681.485,TREND,HIGH,bullish,0.678,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:43:49.799445-05:00,681.49,TREND,HIGH,bullish,0.678,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:45:04.767328-05:00,681.09,VOLATILE,HIGH,bullish,0.678,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:50:03.728252-05:00,681.38,TREND,HIGH,bullish,0.65,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:54:07.637420-05:00,681.42,TREND,HIGH,bullish,0.591,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:55:09.546589-05:00,681.42,TREND,HIGH,bullish,0.601,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:56:11.246647-05:00,681.05,TREND,HIGH,bullish,0.559,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:57:12.932707-05:00,681.36,TREND,HIGH,bullish,0.579,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:58:14.727199-05:00,681.46,TREND,HIGH,bullish,0.586,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T13:59:16.488281-05:00,681.42,TREND,HIGH,bullish,0.599,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T14:00:18.207144-05:00,681.25,TREND,HIGH,bullish,0.585,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T14:01:19.935088-05:00,681.23,TREND,HIGH,bullish,0.569,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T14:03:06.417598-05:00,680.84,VOLATILE,HIGH,bullish,0.517,,,,confidence,,,,,pending,pending
2026-03-03T14:04:07.389134-05:00,681.29,TREND,HIGH,bullish,0.543,,,,confidence,,,,,pending,pending
2026-03-03T14:05:07.968009-05:00,681.21,TREND,HIGH,bullish,0.548,,,,confidence,,,,,pending,pending
2026-03-03T14:06:08.539467-05:00,681.135,TREND,HIGH,bullish,0.522,,,,confidence,,,,,pending,pending
2026-03-03T14:07:09.124702-05:00,680.86,VOLATILE,NORMAL,bullish,0.502,,,,confidence,,,,,pending,pending
2026-03-03T14:08:09.693452-05:00,680.46,VOLATILE,HIGH,bullish,0.477,,,,confidence,,,,,pending,pending
2026-03-03T14:09:10.265543-05:00,680.39,VOLATILE,HIGH,bullish,0.475,,,,confidence,,,,,pending,pending
2026-03-03T14:10:10.842246-05:00,680.07,VOLATILE,HIGH,bullish,0.456,,,,confidence,,,,,pending,pending
2026-03-03T14:11:11.409961-05:00,679.89,VOLATILE,HIGH,bullish,0.447,,,,confidence,,,,,pending,pending
2026-03-03T14:12:12.015230-05:00,680.38,VOLATILE,HIGH,bullish,0.465,,,,confidence,,,,,pending,pending
2026-03-03T14:13:12.598334-05:00,680.22,VOLATILE,HIGH,bullish,0.456,,,,confidence,,,,,pending,pending
2026-03-03T14:14:13.168974-05:00,680.37,VOLATILE,HIGH,bullish,0.479,,,,confidence,,,,,pending,pending
2026-03-03T14:15:13.742875-05:00,680.52,VOLATILE,HIGH,bullish,0.497,,,,confidence,,,,,pending,pending
2026-03-03T14:16:14.320280-05:00,681.15,TREND,HIGH,bullish,0.528,,,,confidence,,,,,pending,pending
2026-03-03T14:17:14.907169-05:00,680.73,VOLATILE,HIGH,bullish,0.505,,,,confidence,,,,,pending,pending
2026-03-03T14:18:15.489027-05:00,680.83,TREND,HIGH,bullish,0.502,,,,confidence,,,,,pending,pending
2026-03-03T14:19:16.094307-05:00,680.91,TREND,HIGH,bullish,0.487,,,,confidence,,,,,pending,pending
2026-03-03T14:20:16.800686-05:00,680.94,VOLATILE,HIGH,bullish,0.479,,,,confidence,,,,,pending,pending
2026-03-03T14:21:17.373374-05:00,681.32,TREND,HIGH,bullish,0.486,,,,confidence,,,,,pending,pending
2026-03-03T14:22:17.964464-05:00,681.34,TREND,HIGH,bullish,0.49,,,,confidence,,,,,pending,pending
2026-03-03T14:23:18.540902-05:00,681.48,TREND,HIGH,bullish,0.506,,,,confidence,,,,,pending,pending
2026-03-03T14:24:19.128780-05:00,681.24,VOLATILE,HIGH,bullish,0.497,,,,confidence,,,,,pending,pending
2026-03-03T14:25:19.706739-05:00,680.97,VOLATILE,HIGH,bullish,0.5,,,,confidence,,,,,pending,pending
2026-03-03T14:26:20.284331-05:00,681.05,VOLATILE,HIGH,bullish,0.492,,,,confidence,,,,,pending,pending
2026-03-03T14:27:20.864935-05:00,680.77,VOLATILE,HIGH,bullish,0.48,,,,confidence,,,,,pending,pending
2026-03-03T14:28:21.451281-05:00,680.62,VOLATILE,HIGH,bullish,0.476,,,,confidence,,,,,pending,pending
2026-03-03T14:29:22.048157-05:00,680.48,VOLATILE,HIGH,bullish,0.477,,,,confidence,,,,,pending,pending
2026-03-03T14:30:25.168416-05:00,680.5,VOLATILE,HIGH,bullish,0.478,,,,confidence,,,,,pending,pending
2026-03-03T14:31:26.989508-05:00,680.58,VOLATILE,HIGH,bullish,0.478,,,,confidence,,,,,pending,pending
2026-03-03T14:32:27.040685-05:00,680.55,VOLATILE,HIGH,bullish,0.493,,,,confidence,,,,,pending,pending
2026-03-03T14:33:27.089906-05:00,680.23,VOLATILE,HIGH,bullish,0.467,,,,confidence,,,,,pending,pending
2026-03-03T14:34:27.144111-05:00,679.78,VOLATILE,HIGH,bullish,0.453,,,,confidence,,,,,pending,pending
2026-03-03T14:35:27.196042-05:00,679.665,VOLATILE,HIGH,bullish,0.452,,,,confidence,,,,,pending,pending
2026-03-03T14:36:27.246300-05:00,679.42,VOLATILE,HIGH,bullish,0.453,,,,confidence,,,,,pending,pending
2026-03-03T14:37:27.299768-05:00,679.605,VOLATILE,HIGH,bullish,0.474,,,,confidence,,,,,pending,pending
2026-03-03T14:40:29.898704-05:00,680.95,VOLATILE,HIGH,bullish,0.567,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T14:41:30.301461-05:00,681.09,VOLATILE,HIGH,bullish,0.546,,,,confidence,,,,,pending,pending
2026-03-03T14:44:01.497704-05:00,681.4,VOLATILE,HIGH,bullish,0.556,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T14:45:01.757439-05:00,681.91,VOLATILE,HIGH,bullish,0.549,,,,confidence,,,,,pending,pending
2026-03-03T14:46:13.272949-05:00,682.18,VOLATILE,HIGH,bullish,0.607,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T14:47:24.883905-05:00,682.45,VOLATILE,HIGH,bullish,0.616,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T14:48:25.101840-05:00,682.47,VOLATILE,HIGH,bullish,0.613,0.6667,,,execution_plan_none,,,,,pending,pending
2026-03-03T14:51:20.036173-05:00,682.2,VOLATILE,HIGH,bullish,0.572,0.3333,,,execution_plan_none,,,,,pending,pending
2026-03-03T14:53:01.408608-05:00,681.6,VOLATILE,HIGH,bullish,0.542,,,,confidence,,,,,pending,pending
2026-03-03T14:54:01.708803-05:00,680.98,VOLATILE,HIGH,bullish,0.52,,,,confidence,,,,,pending,pending
2026-03-03T14:55:01.758550-05:00,681.46,VOLATILE,HIGH,bullish,0.545,,,,confidence,,,,,pending,pending
2026-03-03T14:56:01.807735-05:00,681.15,VOLATILE,HIGH,bullish,0.543,,,,confidence,,,,,pending,pending
2026-03-03T14:57:01.857817-05:00,680.94,VOLATILE,HIGH,bullish,0.539,,,,confidence,,,,,pending,pending
2026-03-03T15:01:01.531474-05:00,680.94,VOLATILE,HIGH,bullish,0.543,,,,confidence,,,,,pending,pending
2026-03-03T15:07:02.823423-05:00,681.06,VOLATILE,HIGH,bullish,0.501,,,,confidence,,,,,pending,pending
2026-03-03T15:08:02.966565-05:00,681.39,VOLATILE,HIGH,bullish,0.518,,,,confidence,,,,,pending,pending
2026-03-03T15:09:03.016562-05:00,681.38,VOLATILE,HIGH,bullish,0.529,,,,confidence,,,,,pending,pending
2026-03-03T15:10:03.065752-05:00,681.45,VOLATILE,HIGH,bullish,0.524,,,,confidence,,,,,pending,pending
2026-03-03T15:11:03.116053-05:00,681.63,VOLATILE,HIGH,bullish,0.506,,,,confidence,,,,,pending,pending
2026-03-03T15:12:03.166129-05:00,681.64,VOLATILE,HIGH,bullish,0.493,,,,confidence,,,,,pending,pending
2026-03-03T15:13:03.216347-05:00,681.32,VOLATILE,HIGH,bullish,0.5,,,,confidence,,,,,pending,pending
2026-03-03T15:14:03.265468-05:00,681.11,VOLATILE,HIGH,bullish,0.476,,,,confidence,,,,,pending,pending
2026-03-03T15:15:03.315274-05:00,680.74,VOLATILE,HIGH,bullish,0.453,,,,confidence,,,,,pending,pending
2026-03-03T15:16:03.365115-05:00,680.99,VOLATILE,HIGH,bullish,0.452,,,,confidence,,,,,pending,pending
2026-03-03T15:17:03.414985-05:00,680.4,VOLATILE,HIGH,bullish,0.429,,,,confidence,,,,,pending,pending
2026-03-03T15:18:03.465122-05:00,680.21,VOLATILE,HIGH,bullish,0.437,,,,confidence,,,,,pending,pending
2026-03-03T15:19:03.644396-05:00,680.52,VOLATILE,HIGH,bullish,0.448,,,,confidence,,,,,pending,pending
2026-03-03T15:20:03.693311-05:00,680.38,VOLATILE,HIGH,bullish,0.439,,,,confidence,,,,,pending,pending
2026-03-03T15:21:03.742348-05:00,680.95,VOLATILE,HIGH,bullish,0.468,,,,confidence,,,,,pending,pending
2026-03-03T15:22:03.793906-05:00,680.6,VOLATILE,HIGH,bullish,0.469,,,,confidence,,,,,pending,pending
2026-03-03T15:23:03.842087-05:00,680.54,VOLATILE,HIGH,bullish,0.488,,,,confidence,,,,,pending,pending
2026-03-03T15:24:03.891813-05:00,680.59,VOLATILE,HIGH,bullish,0.473,,,,confidence,,,,,pending,pending
2026-03-03T15:25:03.948658-05:00,680.74,VOLATILE,HIGH,bullish,0.489,,,,confidence,,,,,pending,pending
2026-03-03T15:26:03.999220-05:00,680.43,VOLATILE,HIGH,bullish,0.486,,,,confidence,,,,,pending,pending
